created_at,id,full_text,retweet_count,favorite_count,user_id,user_name,user_screen_name,user_description,user_location,user_created_at,lat,long,neg,neu,pos,sentiment
2019-05-12 00:10:51,1127365483752148992,Liberal Candidate Gladys Liu has bought out a gigantic space within the The Glen shopping centre in the Chisholm electorate. #AUSVote2019 #Auspol https://t.co/NVbXILZ8UM,1.0,1.0,8.528203020860293e+17,Cheng 鐵誠,liu_da_cheng,"Union supporter. Ex-Labor, now fully independent. I like looking at maps. 100% Hui Muslim. Partially Manchurian and Korean, mostly Chinese.","Melbourne, Victoria",2017-04-14 09:46:19,-37.8136276,144.9630576,0.008125264,0.7992831,0.19259167,0.1844664
2019-05-18 15:39:49,1129773593557065728,Can't wait for the press gallery to call out @nytimes for  not getting #ausvotes https://t.co/hnIA76Gzem,0.0,0.0,168466173.0,nicholaskmc,nkmccallum,polite rebel - radical realist - @ETU_national communications coordinator - proudly @withMEAA - retweets just that,"Sydney, Australia, Earth",2010-07-19 11:53:35,-33.8645485,151.2073833,0.29866168,0.37464488,0.32669348,0.028031796
2019-05-18 07:26:03,1129649333786238976,How much does an election cost tax payers? #AusVotes,0.0,0.0,81157401.0,Kyle Wilson,KyleWilson84,Manchester United and Wests Tigers,"NSW, Australia",2009-10-09 17:22:45,-31.2532183,146.921099,0.21533938,0.75140727,0.033253346,-0.18208604
2019-05-19 03:50:52,1129957567927599104,"""I offer myself forward... in a way which I wasn't expecting, frankly. The truth is that I, along with others, was expecting a different result. I am disappointed by the results that we got."" @AlboMP #AusVotes19 #auspol @SBSNews",1.0,4.0,235133746.0,Brett Mason,BrettMasonNews,Now: Chief Political Correspondent | Was: Chief International Correspondent | @SBSNews Australia | Brett.Mason@sbs.com.au | Instagram: @brettmasonnews,Canberra,2011-01-07 12:51:26,-35.2809368,149.1300092,0.8615383,0.12963787,0.008823855,-0.8527144
2019-05-12 06:09:50,1127455823125286912,The @LiberalAus campaign launch today. #auspol #AusVotes https://t.co/3Q3KFxQayk,0.0,1.0,78209854.0,Scott,All_Eskat,"Teacher, student, boss, son, partner, friend, traveller, global citizen, thinker, daydreamer.",Australia,2009-09-29 03:58:46,-25.274398,133.775136,0.0073474995,0.92275083,0.06990163,0.06255413
2019-05-19 01:18:18,1129919174728224768,"Today I’m sad for so many reasons, but it is the thought that last night sealed the fate and ruined the future of two innocent Australian born children that really breaks my heart. Australia, I thought you were better than this... #auspol https://t.co/pqoGqc7DwZ",138.0,227.0,92892764.0,Deb,deborahbrian,"Professional research wrangler, working to make better academic futures, especially for #WomenInScience and #ECRs. Opinions my own; fools not suffered.","Brisbane, Australia",2009-11-27 03:23:09,-27.4697707,153.0251235,0.9298879,0.06354882,0.0065633166,-0.9233246
2019-05-18 08:32:04,1129665945188745217,Let's do this #ausvotes https://t.co/CjCjmUUG8W,0.0,2.0,300752032.0,Mitch Edgeworth,mitchedgeworth,Younger than Zac Efron,Melbourne,2011-05-18 09:13:55,-37.8136276,144.9630576,0.0207025,0.34749663,0.6318009,0.6110984
2019-05-18 21:09:54,1129856661559042048,OK do the people on here hating on Australia legit hate the song or is it just that you hate the fact Australia is even in the competition? Cos the song is amazing! Also if you vote for us to win one time we might be content and stop entering #Eurovision,0.0,6.0,712306567.0,Emma,taupe_cat,"Hoarder of stationery supplies, trying to find a good sandwich, watching and tweeting about TV, Aus. Politics and sport","Newcastle, NSW",2012-07-23 11:57:35,-32.9282712,151.7816802,0.51680255,0.29513118,0.18806624,-0.3287363
2019-05-13 10:02:41,1127876813055651841,"@Cablehorn Who have you vilified? That’s the point. Freedom of speech, or freedom of religion does not mean freedom from consequences #abc730 #Auspol #Folau #IsraelFolau #Rugby #Waratahs",2.0,2.0,1446152791.0,Lord Sir T-Dog,topcatxr6,"Follows, Likes or Retweets do not imply endorsement.",Sydeney,2013-05-21 11:41:32,-33.8688197,151.2092955,0.8016856,0.19126306,0.0070513217,-0.7946342
2019-05-16 01:06:48,1128829117430784000,"Remind me again why anyone thinks we should trust our country with any of them.......

If it wasn't so plausible that this is actually how it happens, it would be hysterical.

#keepthebastardshonest 
#auspol #AusVotes19 https://t.co/2i8RpGg5ip",5.0,6.0,1500271387.0,Pete Mailler,PeteMailler,"Husband, Father, Farmer",Goondiwindi / Boggabilla,2013-06-11 04:06:57,-28.5387064,150.2982881,0.8710928,0.11864451,0.010262743,-0.86083007
2019-05-18 09:48:43,1129685237057740800,LNP looks to have retained many seats in QLD. It’s going to be close #auspol,0.0,1.0,39701664.0,Frances Adcock,FrancesAdcock,"Queensland News Director, Grant Broadcasters.","Sunshine Coast, Queensland",2009-05-13 06:21:01,-26.65,153.066667,0.016923737,0.6845378,0.29853845,0.28161472
2019-05-19 07:52:33,1130018389425033217,"U mad m8?
#auspol https://t.co/e27hNNFHUo",0.0,1.0,2417115032.0,Rat Fink 🇦🇺,RattFinke,"Ed ""Big Daddy"" Roth fan. Intolerant of stupidity. Reply at own risk, if offended, you asked for it. Centrist. 🐀",Australia,2014-03-29 07:42:24,-25.274398,133.775136,0.68502796,0.29011306,0.024858987,-0.66016895
2019-05-19 00:05:40,1129900893858553856,"“Can I bring up gender? Is that allowed?” - @PatsKarvelas on #Insiders

Points out that the coalition has a big gender problem. I have absolutely no hope of the Libs &amp; Nate addressing that problem in the face of this win. #AusPol #AusVotes",1.0,7.0,88072872.0,Jessica Walton 🧜‍♀️,JessHealyWalton,"She/her. Living on Boon Wurrung land. Disabled, queer, bi, fat. Writer, musician, speaker & teacher. Speaking: @BkdOut https://t.co/GaYaPLPPeh","Melbourne, Victoria",2009-11-07 00:30:10,-37.8136276,144.9630576,0.66905063,0.31645006,0.014499314,-0.6545513
2019-05-19 09:18:23,1130039992334651393,Lisa Wilkinson pens open letter to #Morrison begging him to seek advice. #auspol https://t.co/XmQMw9VoXU via @MailOnline,5.0,4.0,45291573.0,Susan Taylor👁️💧🗣️,suzlette333,Environment/Féministe/Leftie/ Meditation - for info see https://t.co/3kebvnOwHq,"Melbourne, Australia",2009-06-07 05:36:09,-37.8136276,144.9630576,0.3640748,0.61605567,0.019869516,-0.3442053
2019-05-17 22:56:51,1129521188689010688,Best part about election mornings #AusVotes2019 #auspol https://t.co/waleefZfyZ,0.0,1.0,3713166792.0,Tas Mavridis,TasMavridis,@nplvictoria reporter for the @geelongaddy and matchday socials for @NGWFC,"Melbourne, Victoria",2015-09-28 09:27:19,-37.8136276,144.9630576,0.0030479888,0.03035174,0.9666003,0.9635523
2019-05-13 21:12:20,1128045336478412800,"BOTH leaders 2 visit Boohby ... no wonder 😎

Sportsbet #Boothby #SApol 

ALP $  1.60
LNP $  2.00  (oops ...rheumy eyes)

#ausvotes #election19 #auspol #nswpol @randlight
@judbell43
@belungerer @RBJRON @lynlinking",4.0,5.0,373149557.0,💧 Sur Plus,otiose94,Documentation! Qué?,Canberra,2011-09-14 02:31:09,-35.2809368,149.1300092,0.012683381,0.30342242,0.6838942,0.6712108
2019-05-19 03:12:46,1129947981778579456,What we must reflect on is that this election win for the establishment is the expected result that comes from “manufacturing consent” through the use of propaganda #LanguageMatters #ausvotes  https://t.co/KydbSvdzxU https://t.co/glkrM5BU1D,0.0,0.0,8.994841609259991e+17,Camille Barr,CamilleBarrPoet,"Poet, artist & songwriter. Creativity underpins all human innovation.","Jan Juc, Victoria",2017-08-21 04:11:50,-38.333333,144.3,0.6294549,0.35400072,0.01654436,-0.61291057
2019-05-15 02:40:34,1128490325834551296,"'The hate-for-profit machine'. Yes, exactly what it is. #auspol https://t.co/A8IDTnCqYs",0.0,1.0,799611906.0,💧 Dr Kate Lance,katelance6,"Writer, sysadmin, ex-scientist, Prom country greenie. (Glass art by Annie Rie.)","Victoria, Australia",2012-09-03 04:28:36,-37.4713077,144.7851531,0.89183927,0.097747326,0.010413371,-0.8814259
2019-05-15 07:33:02,1128563925123862528,"@UnitedAusParty #auspol #ausvotes19 
@CliveFPalmer 
#calare https://t.co/Ylx0QH8Aey",6.0,9.0,1379153400.0,United Australia,UnitedAusParty,"Official Twitter of the United Australia Party. Authorised by Clive Palmer, 240 Queen St Brisbane.","Brisbane, Queensland",2013-04-25 10:41:38,-27.4697707,153.0251235,0.035798114,0.9280265,0.03617537,0.00037725642
2019-05-18 23:46:27,1129896057129885698,"""Scott Morrison doesn't have mandate for anything.
We don't know where we are going or how we 're going to get there."" Niki Savva
#insiders #auspol",15.0,23.0,603951538.0,💧Jim Pembroke,Jim_Pembroke,"Retired, living on a boat and trying to keep my feet dry. Lapsed blogger. What went wrong ? Politics, that's what... https://t.co/uZC5W3rFH9",Brisbane,2012-06-09 21:47:06,-27.4697707,153.0251235,0.6899019,0.29851952,0.011578628,-0.67832327
2019-05-19 07:59:38,1130020173413359617,This couldn't have been an easy concession. I'm sure the outcome would have been the same with you at the helm . You are a much better man than Scott Morrison. #auspol https://t.co/G5pw6Y63Kw,0.0,1.0,37628398.0,Big *very* gay Al,absolutelyallan,"I'm not afraid to say I hear a different beat. An INFP- a dreamer, a mediator? yeah nah I'm an agitator...an idealist. One of only 304,000,000",Australia,2009-05-04 09:34:59,-25.274398,133.775136,0.30299196,0.41402403,0.282984,-0.020007968
2019-05-14 05:00:00,1128163026664738817,The Law Council calls for a commitment to fully implement key recommendations to combat elder abuse. Read our Call to Parties https://t.co/1Uj4w61pPC #auslaw #Auspol https://t.co/2Yzr76iDCU,2.0,2.0,2646617678.0,Law Council,thelawcouncil,"The Law Council of Australia is the peak, national voice of the Australian legal profession. Follows / retweets are not endorsements. See also @LCAPresident",Australian Capital Territory,2014-07-15 00:55:10,-35.4734679,149.0123679,0.02506906,0.83078146,0.1441494,0.119080335
2019-05-18 10:39:50,1129698098991648768,I just don’t understand how people vote for the liberals in this election. I just seriously can’t understand it. #auspol,0.0,4.0,8.567303990823322e+17,Nathan Smart,nsmart89,loves all sport. Melbourne victory. St.Kilda saints,"Ballarat, Victoria",2017-04-25 04:43:39,-37.5621587,143.8502556,0.92894864,0.06473576,0.006315606,-0.92263305
2019-05-13 12:56:20,1127920510828814336,"@timbo3110 @nadinevoncohen Palmer is more likely to take the place of runty bunty lying PHON idiot, Roberts. Which is not such a bad trade off. Anning has next to no chance. #ausvotes",0.0,0.0,9.931993110379889e+17,💧Jonathan🚰🐟🦆🌳🍍🍉🥑🚮🔁🚸,jono_nath,"Just another looking for sumfin better, a bit more love, less cruelty.

Dreamer, writer, teacher, simplifier 
-- One or more may or may not be entirely accurate",C.W. Qld; S.E. Asia ,2018-05-06 18:42:23,-20.9175738,142.7027956,0.7482757,0.22722532,0.024498973,-0.7237767
2019-05-19 00:04:08,1129900508091539456,"So much truth in this. Clive didn't want any seats. That means work. He wanted a govt in his mining pocket. And that's what he bought.
#auspol #insiders https://t.co/jgoM2wvJYf",0.0,1.0,2601524623.0,CreatetheWorldYouWant,JL_Whitaker,"I write books https://t.co/HhlLFE07RL ,Cancer Survivor, chat politics, women issues, social justice, artist, music, movie buff, RT not nec endorsemt",Victoria Australia,2014-07-03 11:27:16,-37.4713077,144.7851531,0.7056923,0.27401942,0.020288303,-0.685404
2019-05-18 00:55:01,1129550925096374273,"Sums it up for me. Taking a longer view is the only way to see beyond today’s problems. That said, go forth today and sack them all. #FederalElection2019 #auspol https://t.co/O9PiGgMSmw",0.0,0.0,425483475.0,Alan D Fitzpatrick,AlanDFitz,"Dad, Content Director, guitar noodleist, foodie, greenie. In that order. Opinions are mine, and that's obvious. RTs = hmm, interesting ...","Melbourne, Australia",2011-12-01 02:09:39,-37.8136276,144.9630576,0.5580572,0.39077064,0.051172186,-0.506885
2019-05-18 11:50:27,1129715869586604035,"A great result for hard working families with moral values!
Those of us who dont want their hard earned cash taxed &amp; stolen by a pack of illiterate Leftie thieves who’d rather hand it over to the bludgers &amp; alternative freaks #ausvotes 
@australian_conservatives
#putgreenslast",1.0,2.0,1931930395.0,Jason Wilson,JMWilson33,Racing 🐎 Football 🏈 Anti Greens 🤢General views & witticisms. Dad of one 👼. All views expressed my own. I can’t believe I ate the whole thing 🍔.,"Perth, Western Australia",2013-10-03 19:58:00,-31.9505269,115.8604572,0.16469157,0.28797007,0.54733837,0.3826468
2019-05-15 10:07:28,1128602792430432256,"@hamishNews @MosmanBarb @Peter_Fitz @theprojecttv @hamishNews, Point taken. Why don't any of the #MSMJournos challenge #Morrison,  when he fobs off ??'s, without giving an answer &amp; challenge the #LNP 🐂💩 answers #Morrison spruiks. #auspol2019 #AUSvotes",0.0,0.0,9.290937081332776e+17,Dee Von Ryan,DeeVonRyan2,Life isn't about waiting for the storm to pass.....It's about learning to DANCE in the rain..!!,Northern NSW.,2017-11-10 21:09:36,-29.2758152,153.0147578,0.51984906,0.45807216,0.022078766,-0.4977703
2019-05-18 11:32:02,1129711238705893381,"After #AustraliaDecides, I'm commencing The West Wing season 1 as a defence mechanism against #Election2019Results 
(it's free on @StanAustralia for 30 days FYI) https://t.co/PDM0SXBhTD",0.0,5.0,1.0651590902869484e+18,Thomas Sellitto,SellittoT,"Very interested in cheese, vaguely interested in psych, education & technology in medicine. Co-owner of an idiot cat.",Australia,2018-11-21 08:24:51,-25.274398,133.775136,0.016694518,0.8210633,0.16224216,0.14554764
2019-05-18 14:32:19,1129756607452200960,"For those who are paying attention I am now home and have opened the cheap Cab Merlot. The real question now is, the safe leadership pick in Albo or go hard or go home with Wong? #AusVotes #AusPol",0.0,1.0,49918277.0,Frozen and/or Summers,frozensummers,Mostly male 🏳️‍🌈 Mostly straight 🖖 Mostly nerdy 🤘 Mostly metal 🎸 Mostly vegetarian 🌶️ Pronouns: He/Him 🥃,"Sydney, Australia",2009-06-23 07:49:39,-33.8688197,151.2092955,0.027244717,0.875972,0.09678327,0.069538556
2019-05-15 14:26:36,1128668004441477120,"#ausvotes
#Kak doing some truly vitriolic Kak.
So if you don't have shares &amp; don't get a gov handout for tax you haven't, paid you're a leech on the pension, but if you do get a payout from gov for taxes not paid you're self funded? Thats some Kaky logic.
https://t.co/XAlPtVZJeA",33.0,67.0,2827865725.0,💧Grunta,gruntat,"Life can be simple, say what you feel and feel what you say, Tell no lies, love your kids and treat others how your wish to be treated. Simple I say.",The Dandenong ranges.,2014-09-23 10:34:58,-37.8609139,145.3476395,0.5999488,0.37989366,0.020157466,-0.57979137
2019-05-20 06:31:35,1130360402099834880,"@mjrowland68 End up regretting? Was that the thought in the back of your collective minds at the ABC? “We’d better not upset @ScottMorrisonMP- we’ll regret it” S’pose when the ABC has gone, you’ll line up for jobs at the LNP press offices. Thanks a lot. Off yers go. #auspol",0.0,0.0,1.0166040717953844e+18,💦💧Mickledrippin’,GrelisMichael,"Books Movies Travel Garden CarltonFC Horses Dogs Ex RAN ALP Struggling Writer Manque,published Poet.Blogger.Fallible.Unforgiven.","Romsey, Victoria",2018-07-10 08:44:33,-37.3506332,144.7428496,0.5604613,0.38747975,0.052059002,-0.5084023
2019-05-12 03:06:35,1127409708451557376,"As always, at @qutdmrc we're tracking #ausvotes candidate mentions again this year. Here's an interesting snapshot: the first days of the campaign were dominated by #Watergate tweets directed at Joyce (and later, Taylor) - but they've gradually dissipated. https://t.co/LuPq7y8OHx",4.0,6.0,78807415.0,Axel Bruns,snurb_dot_info,social media and journalism researcher at http://t.co/2uquTbACfN - views are my own,Brisbane (mostly),2009-10-01 04:43:03,-27.4697707,153.0251235,0.01668803,0.6343753,0.34893674,0.33224872
2019-05-18 12:20:25,1129723412815982594,I reckon @billshortenmp would be the second unhappiest man in Australia tonight. Just a tad under the poor punter that dropped a $1m on a labor victory! #auspol #sportsbetfail,1.0,15.0,86905407.0,Ross Cadell,RosscoC,State Director NSW Nationals. Views are usually plagiarised.,Hunter Valley,2009-11-02 09:08:46,-32.1932173,151.700565,0.9289611,0.06349455,0.007544316,-0.92141676
2019-05-20 03:16:36,1130311333855911936,@DamTom79 @TheAmandaRose @GetUp a trump style moment for #auspol its time to get on a good thing the SCOMO train #auspol #ausvotes,0.0,0.0,261651873.0,Josh Cohen,SuperCalipso,I'm an old man in a young mans body,Australia,2011-03-06 11:47:21,-25.274398,133.775136,0.3293295,0.559869,0.11080148,-0.218528
2019-05-16 12:19:55,1128998509896556547,#Auspol #Election2019 #FactsMatter #WeDeserveBetter https://t.co/RCzHnNfZpN,0.0,0.0,2546324206.0,Kristian Andaway,KAndaway,Small business Ninja! HaaaaYA!,"Melbourne, Victoria",2014-05-14 02:07:25,-37.8136276,144.9630576,0.10286243,0.7136786,0.18345906,0.080596626
2019-05-19 23:00:01,1130246762243940352,"There are only three ways to put the private sector in surplus

Run a government deficit &amp; a current account surplus
Run a government deficit &gt; current account deficit
Run a government surplus &lt; current account surplus

#mmt  #auspol #learnmmt",0.0,0.0,229692318.0,Australian MMTer 🦉 #MMT 2G,AusMMT,My day job uses Chartalism+Credit Money+SFC(Godley)+Functional Finance+Endogenous Money+Financial Instability Hypothesis+Marx Keynes Veblen & PK & Institutional,AUSTRALIA,2010-12-23 02:34:30,-25.274398,133.775136,0.19970003,0.74427986,0.056020126,-0.1436799
2019-05-16 11:05:19,1128979736934268928,"Tony, tweeting a statement to score political points within an hour of the passing of one of our truly great PM’s shows a lack of decency and extremely poor judgement. This act shows precisely why you were never fit to hold the office of PM. #LetsDoBetter #WarringahVotes #auspol https://t.co/0Y1D0dme2X",395.0,1327.0,31585344.0,Dean Harris,Drharro,"Labor Candidate for Warringah, business owner, research and strategy consultant, husband, dad and dog parent #WarringahVotes","Sydney, New South Wales",2009-04-16 01:09:35,-33.8688197,151.2092955,0.90649444,0.085704684,0.0078008994,-0.89869356
2019-05-12 02:32:36,1127401158090211328,Morrison's no shows. #auspol #LiberalLaunch https://t.co/MBm9sy3Zg8,35.0,79.0,95766807.0,Australian Labor,AustralianLabor,"Official account of the Australian Labor party. Authorised by N. Carroll, Australian Labor Party, Canberra.",Australia,2009-12-10 00:14:39,-25.274398,133.775136,0.5493816,0.4207658,0.029852604,-0.519529
2019-05-18 22:28:18,1129876393007783938,The sensitivity of the poor to injustice is a trivial thing compared with that of the rich - John Kenneth Galbraith #auspol https://t.co/Jsc4HuBZ3R,0.0,2.0,7.030368742568223e+17,Andrew Paul,ASPaul85,"Data Science, Economics, Politics, Philosophy, Rugby","Brisbane, Queensland",2016-02-26 02:00:27,-27.4697707,153.0251235,0.31362772,0.63746136,0.04891092,-0.2647168
2019-05-18 02:43:07,1129578131914801152,"The great Australian tradition of feasting on greasy sticks of carcinogenic processed meat is underway.

Eat to boost Big Pharma's profits!
https://t.co/eu3BpYlytQ
https://t.co/hlrPf7IxG6
#ausvotes #SausageSizzle @CatherineKingMP @RichardDiNatale
#democracysausage  #WarOnHealth",2.0,1.0,24617059.0,💧Syd Walker,SydWalker,"Interested in peace, sustainability, social justice, civil liberties & global action for change. Free speech advocate. Crap detector switched on","Queensland, Australia",2009-03-16 00:32:17,-20.9175738,142.7027956,0.6371425,0.31421828,0.048639264,-0.58850324
2019-05-18 16:56:51,1129792980238446592,"VOTE VOTE VOTE!! 🇦🇺❤️ 
#Eurovision #DareToDream https://t.co/Go6vnSHBmI",2.0,2.0,4765431015.0,OGAE Australia,OGAE_Australia,"ESCFAN - OGAE Australia: Australia's official #Eurovision fan club. 🇦🇺 
Join us!",Australia,2016-01-10 15:38:45,-25.274398,133.775136,0.0059941243,0.11085124,0.88315463,0.8771605
2019-05-18 10:14:05,1129691618523504641,Any update on the Pirate Party??#ausvotes,0.0,2.0,2930968861.0,Nick Meredith,Fof1967,#FinsUp #YNWA,"Brisbane,Queensland,Australia",2014-12-15 10:40:55,-27.4697707,153.0251235,0.14973193,0.82905376,0.021214232,-0.1285177
2019-05-13 04:24:46,1127791770996056064,@nprpolitics #auspol #ausvotes #AusVotes2019 #democracysausage https://t.co/AHtwLrF4Dr,0.0,0.0,126930738.0,⚞♛ Mrs P ♛⚟,Suz_764,"Lives on the stunning #GoldCoast  #Queensland, #Australia. Proud wife of QAS Paramedic, mum to @ivyblue_, step-mum & granny. Married to @murrayparnell 😍","Gold Coast, Queensland",2010-03-27 13:23:22,-28.016667,153.4,0.086950675,0.8781399,0.03490936,-0.052041315
2019-05-18 13:47:10,1129745244273152000,Oh well fuck that’s not ended well has it. Fucking Queensland!!! #AusPol https://t.co/MqpOfRk7yE,0.0,2.0,18706831.0,Seán❌Ross,scud90_,I'm really happy when I get to lipsync. 🇮🇪🇦🇺 via 🇭🇰. On good days I’m charming as fuck. #BuyARTPOPoniTunes,"Melbourne, Victoria",2009-01-07 02:25:32,-37.8136276,144.9630576,0.94585615,0.04773098,0.006412956,-0.9394432
2019-05-15 11:53:21,1128629438877323265,"@slpng_giants_oz @Studio10au Instead they leach off wealthfare! #auspol
This woman is just poison. Such a RWNJ #KAK",0.0,1.0,3749216294.0,Kim 🇦🇺(Aussie Grl),Kim_AussieGirl,"Obsessed & Devoted to the Talented & Ridiculously Handsome Richard (The Armitage) Armitage (Aka Slick Ricky), (Aka Thorin), For Animals & Dogs","Balga, Perth (WA)",2015-10-01 15:30:11,-31.859,115.839,0.92919254,0.06518439,0.0056230705,-0.9235695
2019-05-18 14:51:05,1129761329361883139,Ohhh... This is absolutely pure GOLD!  Brilliant! I can't get enough of it.#auspol #AusVotes2019 #AustraliaDecides https://t.co/qF7k2GXUgF,0.0,1.0,435699785.0,Nick O'Neill,nicko1_nicko2,I am interested in following lots of different people on Twitter.,"Melbourne, Australia",2011-12-13 10:37:50,-37.8136276,144.9630576,0.0031707925,0.014343802,0.9824854,0.9793146
2019-05-15 22:25:22,1128788487916802048,"#auspol  Byron Bay Echo cartoon , nails it. https://t.co/kQDXcSi9jr",5.0,2.0,1881303565.0,Linda Watson,cocoruzac,"ALP member, surfer, runner, running coach, , ex teacher. Byron Bay. Very angry with Australian media, especially Murdorch.","Byron Bay, New South Wales",2013-09-18 23:55:07,-28.6473671,153.601977,0.011717015,0.22383052,0.76445246,0.75273544
2019-05-17 07:31:53,1129288411624304641,"Please Australia, for the love of the future, vote for someone with a substantive and aggressive climate crisis policy tomorrow. We have no more time to mess around.",45.0,179.0,16977592.0,Dan Golding,dangolding,Senior lecturer @Swinburne • Screen Sounds @ABCClassic • Star Wars After Lucas @UMinnPress • #WhatIsMusic iView • Video essays • @artofthescore • Views my own,Melbourne,2008-10-26 06:35:00,-37.8136276,144.9630576,0.34665552,0.47322217,0.18012233,-0.16653319
2019-05-18 08:54:58,1129671708921569280,"Whose winning?
#AusVotes2019 #auspol",0.0,0.0,23735936.0,🇦🇺 Katie 🥂,ktdenise,"Fuck Netflix and chill, give me whiskey and adventures 

#GoPies ⚫⚪⚫⚪⚫⚪",Melbourne Victoria,2009-03-11 07:44:06,-37.8136276,144.9630576,0.05176959,0.8446718,0.10355869,0.0517891
2019-05-17 23:39:47,1129531992649768960,Kind of a fuck it up/fuck it up situation #ausvotes https://t.co/mayJfidW0p,1.0,1.0,481848442.0,Sam Moussa™,sam_fromsydney,PR & Marketing at Kaplan Professional.  An Extremely Rare Proud Sydneysider South Sydney Till I Die #Rabbitohs,"Sydney, Australia",2012-02-03 07:32:29,-33.8688197,151.2092955,0.82581705,0.16407368,0.01010933,-0.81570774
2019-05-17 02:20:04,1129209943935082496,"The most consequential prime minister in the post-World War Two era because of his economic ideas. His prime ministership, from 1983 to 1991, was at root about saving a nation that was heading toward economic decline. #auspol #bobhawke https://t.co/07uwAF1oRl",1.0,2.0,141895066.0,CIS,CISOZ,Australia's leading independent think tank. Non-partisan research on #freedom and #liberty. Dedicated to limited #democratic government.,"Sydney, New South Wales",2010-05-09 10:04:39,-33.8688197,151.2092955,0.0338589,0.40870336,0.5574377,0.5235788
2019-05-20 03:33:13,1130315514671034368,"I voted for Albo in the last ballot, although I did warm to Shorten as time went by. In hindsight I think Albo would have fared better in the presidential style election that Morrison ran. It's early days yet but I'm leaning towards Albo again. #auspol",0.0,3.0,3429723978.0,Jenko,7_jenkinson,"Like to comment and follow commentary on political, social, economic, technology and business issues. Especially amused by the far right.","Sydney, New South Wales",2015-09-02 21:13:32,-33.8688197,151.2092955,0.046351075,0.5717099,0.38193905,0.33558798
2019-05-19 03:38:38,1129954491434856449,"The expert who predicted Trump, Brexit - and Scott Morrison
#auspol https://t.co/ViHJLn7Znd",0.0,0.0,1.1122553243820728e+18,raceyourlife,ToalMarco,#MotoGP #WSBK #ASBK,"Sydney, New South Wales",2019-03-31 07:28:28,-33.8688197,151.2092955,0.23727748,0.7055132,0.057209346,-0.18006814
2019-05-16 07:38:05,1128927583960068096,Highest youth enrolment in history! #auspol #draintheswamp,0.0,2.0,700304281.0,A.I.M.E.E 💛,aimee_amelia,do i look moderate to you?,Australia,2012-07-17 03:46:22,-25.274398,133.775136,0.056859232,0.5881877,0.35495305,0.29809383
2019-05-18 05:35:14,1129621444592144385,"@GaryFallon2 @abcnews @PeterDutton_MP If ABC don't, we will! Neither maths or reading the room are Dutton's strong points...he's toast!! 😂😂😂
Go @alifrance5 Ali France 😍👏👏👏 #DumpDutton #Dickson #Dicksonvotes #auspol https://t.co/4975FUWxhL",3.0,7.0,8.270433845188567e+17,💧Judy ♥️#DoItForBob♥️,Judetomyfriends,…https://t.co/9cVUj0HcHl,"Gold Coast, Queensland",2017-02-02 06:38:03,-28.016667,153.4,0.6184802,0.2578362,0.12368359,-0.49479663
2019-05-18 09:37:01,1129682289997180928,"WENTWORTH: With 5.9% counted, @DaveSharma is ahead on first preferences at 39.1%, @drkerrynphelpson 38.2%. #AusVotes2019 #Auspol https://t.co/yl9h7N85sN",12.0,17.0,2768501.0,ABC News,abcnews,Latest news updates from the Australian Broadcasting Corp. This is an official @abcaustralia account.,Australia,2007-03-29 02:15:36,-25.274398,133.775136,0.010162563,0.8442748,0.14556268,0.13540012
2019-05-19 21:58:32,1130231290521743360,"#auspol Sorry for ourselves day is over.  Now friends: ""to the barricades!"" Value and PAY for free independent press. Support and guard @abcnews. Encourage and engage with independent MPs and @Greens, keep your own watch out. Good days to be alive, fighting for next generations. https://t.co/ZXkiDDUIML",2.0,13.0,96866620.0,Andrew Darby,looksouth,"Watching nature. Eye on the poles. Author of 'Harpoon: Into the Heart of Whaling'. Writing about a bird, or two.","On a mountainside, Tasmania",2009-12-14 23:36:35,-41.4545196,145.9706647,0.30253497,0.39684877,0.30061635,-0.0019186139
2019-05-15 01:11:53,1128468008500731904,Which *points* should we *take* more *notice* of this week? The *ones* that use *asterisks* where *quotation marks* would *normally go* or  👏 the 👏 ones 👏 separated 👏 by 👏 hand 👏 claps 👏 to 👏 make 👏 their 👏points 👏more 👏prolonged 👏? #auspol,0.0,2.0,40133958.0,ralph horowitz,rtralphy,"Independent form analysis via https://t.co/U6Y4kXsoTy & Racetrack Ralphy app. Podcasts: ""Year Round Carnival"" and ""Scotty and Swanny""",melbourne,2009-05-15 00:48:37,-37.8136276,144.9630576,0.10596361,0.8638121,0.03022432,-0.075739294
2019-05-15 03:30:49,1128502971166101509,Bill Shorten says that at the earliest possible stage of forming Government he will send Penny Wong to visit a 'series of Asian capitals to let them know there's a new Government' and 'we intend to be active participants in our relationship' #7News #ausvotes,14.0,38.0,2711375072.0,Jennifer Bechwati,jenbechwati,7 News Political Reporter. Former Sky News. Views are my own. jbechwati@seven.com.au,Canberra,2014-08-06 07:17:19,-35.2809368,149.1300092,0.0069798063,0.76381534,0.22920486,0.22222506
2019-05-17 09:00:18,1129310662876979202,The #FederalElection2019 is tomorrow! Want a state by state preview of the electorates in the upcoming Election? Check out the Political Pundits preview here: https://t.co/71ZGU9vdxP #GWTG #AusPol #ausvotes19,0.0,0.0,23545675.0,Betfair Australia,Betfair_Aus,Play The Game Within The Game on Australia's only Betting Exchange. #GWTG. Download our IOS or Android App here: https://t.co/MfmCUKBmDk. Gamble Responsibly.,Australia,2009-03-10 02:39:01,-25.274398,133.775136,0.009173376,0.8360925,0.15473421,0.14556083
